ID	old_ID	box	species	source	host	loc	long	lat	sequence_tag	collector	note
1429	LOJIC6NN	18	Klebsiella pneumoniae	sputum	env	Wuhan	114.30	30.58	0	A	
1430	ACFJRHF3	18	Aeromonas veronii	sewage	duck	Beijing	116.41	39.90	0	F	
1431	PP1CNR3A	18	Aeromonas enteropelogenes	sewage	human	Xian	108.95	34.26	3	D	
1432	2A1N955W	18	Aeromonas hydrophila	sewage	pig	Beijing	116.41	39.90	2	D	
1433	Q3FKE2IW	18	Aeromonas hydrophila	sewage	chicken	Wuhan	114.30	30.58	0	A	
1434	VQHOAHU2	18	Aeromonas enteropelogenes	faeces	human	Beijing	116.41	39.90	2	D	
1435	PHSO28TO	18	Klebsiella pneumoniae	blood	chicken	Shanghai	121.47	31.23	2	B	
1436	0KN271DQ	18	Aeromonas hydrophila	sewage	pig	Xian	108.95	34.26	0	B	
1437	NQGGYQYB	18	Aeromonas caviae	sewage	pig	Xian	108.95	34.26	2	C	
1438	0154NYZT	18	Aeromonas caviae	faeces	chicken	Shanghai	121.47	31.23	2	A	
1439	0E3DSE3C	18	Salmonella enterica	sewage	chicken	Wuhan	114.30	30.58	0	D	
1440	5TA4KBC0	18	Aeromonas enteropelogenes	blood	duck	Changsha	112.47	31.23	2	B	
1441	7WJ236HX	18	Enterobacter cloacae	sputum	human	Guangzhou	113.28	23.125	0	E	
1442	K1UWWGGH	18	Aeromonas hydrophila	sputum	human	Beijing	116.41	39.90	0	E	blabla
1443	OT5NRDKV	18	Shigella flexneri	env	env	Wuhan	114.30	30.58	2	D	blabla
1444	2M9UJBQC	18	Aeromonas enteropelogenes	blood	pig	Changsha	112.47	31.23	2	A	
1445	ROS7D7T2	18	Aeromonas caviae	blood	human	Wuhan	114.30	30.58	2	A	
1446	D7Y11DE0	18	Klebsiella pneumoniae	faeces	human	Changsha	112.47	31.23	0	A	
1447	W64P93M1	18	Aeromonas hydrophila	env	duck	Guangzhou	113.28	23.125	3	F	
1448	IQAUCDHT	18	Shigella flexneri	sewage	duck	Wuhan	114.30	30.58	0	C	
1449	MU91FA6M	18	Acinetobacter baumannii	blood	env	Wuhan	114.30	30.58	0	C	
1450	CW7CB4E8	18	Shigella flexneri	sewage	env	Wuhan	114.30	30.58	0	D	blabla
1451	OLI7WDWI	18	Acinetobacter baumannii	sewage	duck	Wuhan	114.30	30.58	0	B	blabla
1452	QRBQS7NP	18	Salmonella enterica	blood	duck	Changsha	112.47	31.23	0	E	
1453	X9INNYOP	18	Escherichia coli	sputum	human	Xian	108.95	34.26	0	D	
1454	2J19GPS6	18	Aeromonas caviae	sewage	duck	Guangzhou	113.28	23.125	2	A	
1455	DMHVR0WH	18	Escherichia coli	sewage	pig	Wuhan	114.30	30.58	0	F	blabla
1456	28BLVSK3	18	Aeromonas caviae	faeces	duck	Shanghai	121.47	31.23	2	B	
1457	5ADTQH81	18	Enterobacter cloacae	faeces	duck	Guangzhou	113.28	23.125	2	E	
1458	8BFV3SSH	19	Enterobacter cloacae	sewage	env	Xian	108.95	34.26	0	F	
1459	AUGGT4V5	19	Klebsiella pneumoniae	blood	pig	Guangzhou	113.28	23.125	2	F	
1460	WZRUDE0W	19	Enterobacter cloacae	blood	duck	Guangzhou	113.28	23.125	0	D	
1461	IDX0855K	19	Aeromonas caviae	sputum	human	Xian	108.95	34.26	0	E	
1462	PP9SNCPH	19	Enterobacter cloacae	sewage	duck	Xian	108.95	34.26	2	B	
1463	Q3FKCM3C	19	Enterobacter cloacae	sputum	human	Shanghai	121.47	31.23	0	E	
1464	Q383ACIK	19	Aeromonas caviae	faeces	chicken	Guangzhou	113.28	23.125	0	E	
1465	C7F4W7Q3	19	Aeromonas caviae	faeces	duck	Changsha	112.47	31.23	0	F	blabla
1466	QPN7Z7L7	19	Aeromonas enteropelogenes	blood	pig	Guangzhou	113.28	23.125	0	C	
1467	OYEX2P2L	19	Klebsiella pneumoniae	blood	env	Guangzhou	113.28	23.125	0	E	
1468	F4SMRE9R	19	Aeromonas veronii	sputum	pig	Beijing	116.41	39.90	0	D	
1469	Y8K9YRR1	19	Aeromonas veronii	sputum	env	Changsha	112.47	31.23	0	A	
1470	UNGF5J1X	19	Escherichia coli	env	env	Shanghai	121.47	31.23	0	E	
1471	CTBJHYIT	19	Salmonella enterica	faeces	human	Xian	108.95	34.26	2	F	
1472	RVC3FIMM	19	Klebsiella pneumoniae	blood	pig	Changsha	112.47	31.23	3	F	
1473	BE8RB37P	19	Aeromonas hydrophila	faeces	env	Beijing	116.41	39.90	0	C	
1474	350910AT	19	Acinetobacter baumannii	blood	duck	Wuhan	114.30	30.58	0	F	
1475	YC2PVF0T	19	Aeromonas caviae	sputum	human	Guangzhou	113.28	23.125	0	F	
1476	T2Q8IWOQ	19	Acinetobacter baumannii	sewage	chicken	Changsha	112.47	31.23	0	D	
1477	O8XVRHQN	19	Shigella flexneri	faeces	env	Guangzhou	113.28	23.125	0	B	
1478	I1XCWW8U	19	Salmonella enterica	sewage	pig	Guangzhou	113.28	23.125	0	D	
1479	WM1YPUNS	19	Acinetobacter baumannii	sewage	env	Beijing	116.41	39.90	2	D	
1480	BTBMCVUJ	19	Escherichia coli	sewage	pig	Changsha	112.47	31.23	2	F	
1481	MEC4P43X	19	Shigella flexneri	blood	pig	Shanghai	121.47	31.23	0	D	
1482	AEUSG9UZ	19	Aeromonas veronii	blood	human	Shanghai	121.47	31.23	0	F	
1483	CJHOBO1F	19	Salmonella enterica	faeces	chicken	Shanghai	121.47	31.23	2	A	
1484	BWFAVHZC	19	Aeromonas caviae	blood	human	Wuhan	114.30	30.58	2	D	
1485	5Y4ZGUBT	19	Acinetobacter baumannii	sputum	chicken	Beijing	116.41	39.90	0	B	
1486	TXOWL3XD	19	Salmonella enterica	env	env	Shanghai	121.47	31.23	2	A	
1487	KWSGS80X	19	Aeromonas hydrophila	env	pig	Guangzhou	113.28	23.125	0	A	
1488	0OWKHZ9O	19	Salmonella enterica	faeces	pig	Beijing	116.41	39.90	2	E	
1489	MK4SG82I	19	Aeromonas enteropelogenes	env	env	Shanghai	121.47	31.23	0	C	
1490	IYQGXR91	19	Aeromonas hydrophila	env	duck	Guangzhou	113.28	23.125	0	A	
1491	DB6QJ5QF	19	Salmonella enterica	faeces	pig	Guangzhou	113.28	23.125	2	C	
1492	A5UK33LQ	19	Escherichia coli	sputum	pig	Wuhan	114.30	30.58	0	E	
1493	K3S65KJP	19	Escherichia coli	faeces	duck	Changsha	112.47	31.23	2	D	
1494	BRO3AC86	19	Escherichia coli	sewage	chicken	Wuhan	114.30	30.58	2	C	
1495	CNJIL7PX	19	Aeromonas enteropelogenes	env	pig	Beijing	116.41	39.90	2	A	
1496	D2NX2ULK	19	Salmonella enterica	sewage	human	Wuhan	114.30	30.58	2	A	
1497	JVXQALP8	19	Enterobacter cloacae	sewage	human	Guangzhou	113.28	23.125	2	F	
1498	NE7AT5RH	19	Salmonella enterica	faeces	chicken	Shanghai	121.47	31.23	2	F	
1499	8G4CQCMV	19	Aeromonas veronii	blood	duck	Shanghai	121.47	31.23	2	F	
1500	Z04YEIC5	19	Aeromonas caviae	sewage	pig	Wuhan	114.30	30.58	0	D	
1501	I9X4JEDW	19	Klebsiella pneumoniae	env	duck	Xian	108.95	34.26	2	E	
1502	R8P92TPH	19	Salmonella enterica	faeces	env	Beijing	116.41	39.90	2	B	
1503	JBZAB3NP	19	Escherichia coli	env	duck	Shanghai	121.47	31.23	2	F	
1504	99AZJGTD	19	Salmonella enterica	sputum	duck	Xian	108.95	34.26	0	D	
1505	K12I2ZI5	19	Escherichia coli	env	human	Changsha	112.47	31.23	0	C	
1506	4UDUMHT4	19	Enterobacter cloacae	env	chicken	Wuhan	114.30	30.58	0	F	
1507	RACIZMHV	19	Klebsiella pneumoniae	sewage	pig	Wuhan	114.30	30.58	3	C	
1508	I4JD7XS7	19	Shigella flexneri	faeces	duck	Shanghai	121.47	31.23	2	A	
1509	SUT3ADD6	19	Aeromonas enteropelogenes	sewage	chicken	Shanghai	121.47	31.23	2	F	
1510	TIYCWS41	19	Klebsiella pneumoniae	faeces	human	Beijing	116.41	39.90	0	E	
1511	K7BQEKUL	19	Enterobacter cloacae	env	env	Changsha	112.47	31.23	2	B	
1512	GWXHSG4Z	19	Enterobacter cloacae	blood	duck	Beijing	116.41	39.90	0	A	
1513	5OCZ824T	19	Klebsiella pneumoniae	sputum	env	Beijing	116.41	39.90	0	C	
1514	FNKMC608	19	Aeromonas hydrophila	sputum	env	Shanghai	121.47	31.23	0	F	
1515	VASU52X9	19	Shigella flexneri	sewage	human	Wuhan	114.30	30.58	2	F	blabla
1516	FQ54BZT6	19	Aeromonas hydrophila	sputum	duck	Shanghai	121.47	31.23	0	A	
1517	TJUJJ1GH	19	Salmonella enterica	blood	env	Guangzhou	113.28	23.125	2	D	
1518	4E9GPWYI	19	Escherichia coli	faeces	duck	Guangzhou	113.28	23.125	3	E	
1519	ZMWWIZXI	19	Shigella flexneri	faeces	human	Shanghai	121.47	31.23	2	B	
1520	WGV8KZEK	19	Shigella flexneri	sputum	duck	Changsha	112.47	31.23	0	D	
1521	F2NGIR2Y	19	Aeromonas hydrophila	sewage	pig	Shanghai	121.47	31.23	2	D	
1522	2CG9RH0C	19	Salmonella enterica	blood	duck	Beijing	116.41	39.90	0	F	blabla
1523	7Q3BI3U8	19	Escherichia coli	faeces	chicken	Guangzhou	113.28	23.125	0	A	
1524	0ER2O945	19	Aeromonas enteropelogenes	sewage	human	Wuhan	114.30	30.58	0	A	
1525	4BDR4649	19	Acinetobacter baumannii	sputum	pig	Xian	108.95	34.26	2	E	
1526	V9HJILDG	19	Escherichia coli	blood	pig	Wuhan	114.30	30.58	0	E	
1527	CDHEDCPN	19	Aeromonas enteropelogenes	sputum	pig	Guangzhou	113.28	23.125	3	D	
1528	A4DBOCLR	19	Enterobacter cloacae	faeces	duck	Beijing	116.41	39.90	2	A	
1529	QZEW2VZJ	19	Enterobacter cloacae	env	pig	Shanghai	121.47	31.23	2	C	
1530	TJQSGPOV	19	Salmonella enterica	env	human	Changsha	112.47	31.23	2	E	
1531	XNVLWTQH	19	Shigella flexneri	env	env	Changsha	112.47	31.23	2	D	
1532	Z81XL22M	19	Klebsiella pneumoniae	env	duck	Beijing	116.41	39.90	2	C	
1533	HPG29M0H	19	Aeromonas enteropelogenes	sewage	chicken	Xian	108.95	34.26	0	C	
1534	9S4UZYWK	19	Acinetobacter baumannii	faeces	duck	Wuhan	114.30	30.58	2	C	
1535	W0JR0UF3	19	Aeromonas enteropelogenes	sewage	pig	Wuhan	114.30	30.58	2	B	
1536	O6B6XJ1E	19	Aeromonas caviae	sewage	human	Changsha	112.47	31.23	2	C	
1537	OKTQJLER	19	Salmonella enterica	sputum	duck	Beijing	116.41	39.90	0	E	
1538	GI8CHQM1	19	Aeromonas veronii	sputum	human	Changsha	112.47	31.23	2	E	
1539	UG7QAJEL	20	Aeromonas hydrophila	faeces	env	Shanghai	121.47	31.23	2	E	
1540	IPFHBRJS	20	Shigella flexneri	sputum	duck	Changsha	112.47	31.23	2	B	blabla
1541	7KA69AZW	20	Acinetobacter baumannii	blood	chicken	Changsha	112.47	31.23	2	A	
1542	E0SZIVZK	20	Aeromonas enteropelogenes	blood	chicken	Shanghai	121.47	31.23	3	F	
1543	Q4M67ZVR	20	Enterobacter cloacae	blood	pig	Guangzhou	113.28	23.125	2	F	blabla
1544	15RGYH1P	20	Acinetobacter baumannii	faeces	env	Wuhan	114.30	30.58	0	D	blabla
1545	RE38BQ7E	20	Aeromonas enteropelogenes	env	duck	Beijing	116.41	39.90	2	D	
1546	DRECUFZQ	20	Salmonella enterica	sputum	env	Guangzhou	113.28	23.125	0	F	blabla
1547	3BE17KSQ	20	Aeromonas caviae	faeces	chicken	Beijing	116.41	39.90	0	E	
1548	HRF2RVGI	20	Klebsiella pneumoniae	faeces	human	Beijing	116.41	39.90	0	A	
1549	HC0KZ33U	20	Escherichia coli	faeces	env	Shanghai	121.47	31.23	2	A	
1550	GZMCMQFQ	20	Shigella flexneri	faeces	human	Wuhan	114.30	30.58	0	C	
1551	YR4XW26L	20	Acinetobacter baumannii	env	pig	Changsha	112.47	31.23	0	F	
1552	Y23OWA8A	20	Escherichia coli	blood	pig	Shanghai	121.47	31.23	2	C	
1553	S9QVJM5V	20	Shigella flexneri	env	pig	Changsha	112.47	31.23	0	C	
1554	R7EOAGX7	20	Aeromonas enteropelogenes	faeces	chicken	Guangzhou	113.28	23.125	0	D	
1555	XFIJ4XC4	20	Shigella flexneri	faeces	env	Beijing	116.41	39.90	0	E	
1556	6YTOJSC9	20	Acinetobacter baumannii	env	duck	Beijing	116.41	39.90	0	B	
1557	YRKEUPD0	20	Klebsiella pneumoniae	blood	pig	Guangzhou	113.28	23.125	2	A	
1558	M8WK4THW	20	Shigella flexneri	env	pig	Beijing	116.41	39.90	0	F	
1559	1INEW4LK	20	Enterobacter cloacae	blood	human	Xian	108.95	34.26	2	E	
1560	GTIN1OOV	20	Aeromonas veronii	faeces	human	Shanghai	121.47	31.23	2	F	
1561	4IF4YX5Q	20	Aeromonas caviae	sewage	chicken	Shanghai	121.47	31.23	2	B	
1562	U4QWR0DC	20	Enterobacter cloacae	blood	pig	Shanghai	121.47	31.23	0	A	
1563	PGIQAPY2	20	Aeromonas enteropelogenes	faeces	env	Changsha	112.47	31.23	0	F	
1564	S8YV7P7J	20	Escherichia coli	blood	duck	Beijing	116.41	39.90	0	D	
1565	JV2Y67YR	20	Acinetobacter baumannii	env	human	Guangzhou	113.28	23.125	2	F	
1566	3R41L0H1	20	Shigella flexneri	sewage	human	Shanghai	121.47	31.23	2	E	blabla
1567	WMOPO14D	20	Aeromonas veronii	env	human	Beijing	116.41	39.90	3	F	
1568	2ZC2I8C8	20	Aeromonas enteropelogenes	faeces	chicken	Wuhan	114.30	30.58	2	E	
1569	3XJOP56Y	20	Aeromonas veronii	sewage	pig	Wuhan	114.30	30.58	0	F	
1570	PRQZIZGF	20	Salmonella enterica	env	duck	Guangzhou	113.28	23.125	0	A	
1571	4PQBZIVU	20	Aeromonas caviae	sputum	duck	Wuhan	114.30	30.58	0	C	
1572	V4SYL5T0	20	Enterobacter cloacae	sputum	pig	Wuhan	114.30	30.58	2	D	
1573	EKN9M8MX	20	Aeromonas hydrophila	sputum	duck	Changsha	112.47	31.23	2	E	
1574	NRQ32YSA	20	Acinetobacter baumannii	sewage	duck	Beijing	116.41	39.90	0	A	
1575	Z0BBJ0GF	20	Aeromonas veronii	env	pig	Wuhan	114.30	30.58	0	D	
1576	654Y5FGM	20	Enterobacter cloacae	sputum	pig	Xian	108.95	34.26	0	A	blabla
1577	12KQ38ZK	20	Shigella flexneri	sewage	pig	Beijing	116.41	39.90	0	F	
1578	5UGXWBCR	20	Klebsiella pneumoniae	blood	duck	Shanghai	121.47	31.23	2	C	
1579	VJ14NGE9	20	Aeromonas enteropelogenes	env	duck	Wuhan	114.30	30.58	0	C	
1580	DMPSOQUH	20	Aeromonas caviae	blood	duck	Shanghai	121.47	31.23	2	A	
1581	V2A4L2UL	20	Acinetobacter baumannii	blood	human	Guangzhou	113.28	23.125	0	B	
1582	ICO275N5	20	Shigella flexneri	faeces	chicken	Guangzhou	113.28	23.125	3	D	blabla
1583	EV9UD1TD	20	Salmonella enterica	sewage	chicken	Beijing	116.41	39.90	2	C	
1584	9OUK3F92	20	Aeromonas veronii	faeces	pig	Guangzhou	113.28	23.125	2	A	
1585	GKD7F9AY	20	Acinetobacter baumannii	blood	pig	Guangzhou	113.28	23.125	3	D	
1586	KRLZLH1F	20	Escherichia coli	sputum	pig	Changsha	112.47	31.23	2	F	
1587	PTOJKF8L	20	Aeromonas veronii	faeces	human	Changsha	112.47	31.23	2	F	
1588	OAC3XO9C	20	Aeromonas hydrophila	faeces	env	Shanghai	121.47	31.23	2	E	
1589	HGY3XI4I	20	Acinetobacter baumannii	sputum	duck	Changsha	112.47	31.23	0	D	
1590	PZT8O1EM	20	Aeromonas caviae	env	chicken	Wuhan	114.30	30.58	0	B	
1591	9CYHTL4Y	20	Acinetobacter baumannii	sewage	env	Xian	108.95	34.26	2	B	
1592	DIZFPV7P	20	Aeromonas veronii	env	duck	Changsha	112.47	31.23	0	A	
1593	5LKYJV3Z	20	Aeromonas hydrophila	sputum	pig	Xian	108.95	34.26	2	E	
1594	MZQTN0AA	20	Salmonella enterica	faeces	pig	Xian	108.95	34.26	3	F	
1595	D9PL0L44	20	Aeromonas enteropelogenes	blood	env	Changsha	112.47	31.23	2	F	
1596	G5SX02H4	20	Aeromonas hydrophila	sputum	duck	Beijing	116.41	39.90	2	F	
1597	968PKIF4	20	Klebsiella pneumoniae	sewage	chicken	Xian	108.95	34.26	2	C	
1598	A8AUZPUI	20	Escherichia coli	env	human	Shanghai	121.47	31.23	0	A	blabla
1599	J2F1CW4O	20	Acinetobacter baumannii	sewage	env	Changsha	112.47	31.23	2	C	
1600	Z6TYDBH7	20	Salmonella enterica	env	env	Shanghai	121.47	31.23	0	F	
1601	K3OT6ZJH	20	Escherichia coli	env	pig	Guangzhou	113.28	23.125	0	A	
1602	Z9R9NPMD	20	Aeromonas veronii	env	human	Shanghai	121.47	31.23	0	C	
1603	WTXV9XAN	20	Aeromonas enteropelogenes	blood	duck	Guangzhou	113.28	23.125	0	D	
1604	6JZPTLJ4	20	Salmonella enterica	sewage	env	Guangzhou	113.28	23.125	0	B	
1605	C4B9LAZB	20	Aeromonas enteropelogenes	blood	env	Changsha	112.47	31.23	0	E	blabla
1606	7OPZHR00	20	Salmonella enterica	sputum	chicken	Wuhan	114.30	30.58	3	C	
1607	DFAEAXV4	20	Enterobacter cloacae	blood	duck	Wuhan	114.30	30.58	2	E	
1608	896QKQBH	20	Aeromonas enteropelogenes	faeces	pig	Shanghai	121.47	31.23	0	B	
1609	EGM3UYO8	20	Aeromonas caviae	sewage	chicken	Guangzhou	113.28	23.125	0	C	
1610	8HYV1JA3	20	Aeromonas veronii	sewage	env	Changsha	112.47	31.23	3	E	
1611	QGPQV6PS	20	Salmonella enterica	blood	human	Beijing	116.41	39.90	2	B	
1612	SO6H09Q1	20	Enterobacter cloacae	faeces	chicken	Guangzhou	113.28	23.125	0	D	
1613	OZK0WKLG	20	Aeromonas enteropelogenes	env	duck	Shanghai	121.47	31.23	2	F	
1614	CL9KQ5C0	20	Aeromonas enteropelogenes	sputum	env	Shanghai	121.47	31.23	0	C	
1615	G29FDFOY	20	Aeromonas caviae	blood	human	Xian	108.95	34.26	3	A	
1616	D26JVGU8	20	Enterobacter cloacae	faeces	chicken	Changsha	112.47	31.23	0	F	
1617	BT0Z08R7	20	Klebsiella pneumoniae	faeces	duck	Wuhan	114.30	30.58	0	E	
1618	M31VZSB1	20	Escherichia coli	sputum	human	Xian	108.95	34.26	0	E	
1619	HLSBMULL	20	Aeromonas veronii	blood	duck	Xian	108.95	34.26	2	E	
1620	7F1T89FR	21	Aeromonas hydrophila	faeces	duck	Wuhan	114.30	30.58	2	D	
1621	F9DV6WJP	21	Klebsiella pneumoniae	env	duck	Beijing	116.41	39.90	0	A	
1622	O0J5M4RH	21	Aeromonas veronii	sputum	human	Beijing	116.41	39.90	2	F	
1623	OF9939O4	21	Aeromonas hydrophila	sputum	pig	Changsha	112.47	31.23	2	A	
1624	9E0HCTNS	21	Aeromonas hydrophila	env	human	Wuhan	114.30	30.58	0	F	
1625	V1KU1ER8	21	Aeromonas hydrophila	faeces	human	Changsha	112.47	31.23	2	D	blabla
1626	5HB9VX5W	21	Klebsiella pneumoniae	env	duck	Shanghai	121.47	31.23	2	C	
1627	TPY9NOL6	21	Aeromonas veronii	sewage	pig	Xian	108.95	34.26	0	B	
1628	DM8XWJ8Z	21	Aeromonas veronii	sputum	human	Beijing	116.41	39.90	0	E	
1629	9RKR5TZH	21	Aeromonas hydrophila	faeces	env	Changsha	112.47	31.23	2	A	
1630	5SFY2EYY	21	Acinetobacter baumannii	sputum	env	Changsha	112.47	31.23	0	B	
1631	U59CV6BE	21	Salmonella enterica	env	env	Changsha	112.47	31.23	0	E	
1632	MVUJZ0BW	21	Shigella flexneri	blood	env	Changsha	112.47	31.23	2	D	
1633	I4LLMG0Y	21	Aeromonas hydrophila	faeces	pig	Beijing	116.41	39.90	0	A	
1634	9ABW3LSG	21	Escherichia coli	faeces	human	Guangzhou	113.28	23.125	2	C	
1635	DT3WICBC	21	Aeromonas enteropelogenes	blood	human	Changsha	112.47	31.23	2	E	
1636	IBMT5ED5	21	Klebsiella pneumoniae	blood	chicken	Xian	108.95	34.26	0	A	
1637	6O0I6KBT	21	Aeromonas veronii	sputum	chicken	Wuhan	114.30	30.58	0	E	
1638	2ZQVJYEB	21	Klebsiella pneumoniae	env	env	Beijing	116.41	39.90	0	E	
1639	0LVUG540	21	Aeromonas veronii	faeces	env	Wuhan	114.30	30.58	2	B	
1640	0UDEWRNO	21	Aeromonas veronii	sewage	human	Changsha	112.47	31.23	3	D	blabla
1641	2VE9AXOL	21	Aeromonas enteropelogenes	sewage	duck	Guangzhou	113.28	23.125	3	D	
1642	HUPOF9N1	21	Shigella flexneri	sputum	pig	Xian	108.95	34.26	0	D	
1643	K5FWH70J	21	Aeromonas caviae	blood	env	Changsha	112.47	31.23	2	A	
1644	21EU5TFJ	21	Shigella flexneri	sputum	chicken	Beijing	116.41	39.90	2	B	
1645	Z09VZ0ZU	21	Acinetobacter baumannii	sewage	chicken	Xian	108.95	34.26	0	A	
1646	IFU4ATY4	21	Aeromonas caviae	blood	duck	Changsha	112.47	31.23	0	C	
1647	WO3F81Z1	21	Aeromonas caviae	faeces	human	Changsha	112.47	31.23	2	B	
1648	N2AUCZ84	21	Aeromonas hydrophila	sewage	pig	Xian	108.95	34.26	3	B	
1649	KFEARLP5	21	Aeromonas enteropelogenes	env	env	Xian	108.95	34.26	2	A	
1650	8ZEP80UW	21	Aeromonas caviae	faeces	chicken	Shanghai	121.47	31.23	0	B	
1651	XQA0D2F1	21	Salmonella enterica	env	duck	Beijing	116.41	39.90	2	E	
1652	VX04EL5B	21	Klebsiella pneumoniae	faeces	duck	Xian	108.95	34.26	0	F	
1653	OJ2QS6FR	21	Escherichia coli	sputum	duck	Beijing	116.41	39.90	2	D	blabla
1654	W7NTLEV0	21	Klebsiella pneumoniae	faeces	human	Guangzhou	113.28	23.125	0	E	
1655	V631W4DP	21	Aeromonas veronii	sewage	env	Xian	108.95	34.26	0	C	
1656	NQ96LDJ5	21	Shigella flexneri	sputum	human	Guangzhou	113.28	23.125	0	A	
1657	HHRSCH6I	21	Salmonella enterica	blood	duck	Wuhan	114.30	30.58	2	D	
1658	XPQUWUAI	21	Aeromonas hydrophila	env	pig	Changsha	112.47	31.23	0	B	
1659	VCT0PV9P	21	Shigella flexneri	sputum	human	Xian	108.95	34.26	2	F	
1660	QUF3P4PC	21	Aeromonas caviae	sewage	pig	Wuhan	114.30	30.58	2	A	
1661	6YSYSOI9	21	Aeromonas caviae	blood	duck	Guangzhou	113.28	23.125	0	E	
1662	U8R9L2DX	21	Shigella flexneri	sputum	env	Changsha	112.47	31.23	0	D	
1663	VWYQAEE9	21	Escherichia coli	sputum	env	Shanghai	121.47	31.23	2	E	
1664	7FJ1GQN8	21	Enterobacter cloacae	env	duck	Wuhan	114.30	30.58	2	A	
1665	4LNLXIS5	21	Acinetobacter baumannii	sewage	pig	Guangzhou	113.28	23.125	2	F	
1666	BAEOMFR3	21	Acinetobacter baumannii	blood	env	Shanghai	121.47	31.23	0	F	
1667	JVVXMPLJ	21	Acinetobacter baumannii	blood	pig	Wuhan	114.30	30.58	0	C	
1668	AF1WQNXL	21	Aeromonas veronii	env	pig	Changsha	112.47	31.23	2	E	
1669	LTNF6M38	21	Aeromonas enteropelogenes	sewage	chicken	Changsha	112.47	31.23	2	A	
1670	17I3UGCO	21	Acinetobacter baumannii	env	duck	Wuhan	114.30	30.58	0	D	
1671	08J62FEJ	21	Acinetobacter baumannii	sewage	pig	Wuhan	114.30	30.58	2	D	
1672	RAO9KI8Z	21	Escherichia coli	blood	duck	Xian	108.95	34.26	2	F	
1673	RQ9E8JZT	21	Klebsiella pneumoniae	sputum	env	Xian	108.95	34.26	2	E	
1674	0OGGYY5B	21	Aeromonas hydrophila	blood	duck	Guangzhou	113.28	23.125	0	C	
1675	GFNRQOMF	21	Klebsiella pneumoniae	faeces	duck	Changsha	112.47	31.23	0	C	
1676	DUL90BT2	21	Shigella flexneri	sewage	human	Beijing	116.41	39.90	2	A	
1677	6FLIOG9Z	21	Aeromonas enteropelogenes	blood	chicken	Changsha	112.47	31.23	2	F	
1678	RV1BDHY0	21	Klebsiella pneumoniae	sewage	chicken	Wuhan	114.30	30.58	2	D	
1679	ZAT19QQM	21	Aeromonas hydrophila	faeces	pig	Xian	108.95	34.26	0	C	
1680	HJS1DJYE	21	Escherichia coli	faeces	human	Wuhan	114.30	30.58	2	D	
1681	F0403H3R	21	Escherichia coli	env	duck	Beijing	116.41	39.90	0	A	
1682	66M7XCPH	21	Salmonella enterica	blood	pig	Xian	108.95	34.26	2	E	
1683	WU1666Q5	21	Enterobacter cloacae	sewage	pig	Beijing	116.41	39.90	0	E	
1684	64XRER1Q	21	Aeromonas caviae	blood	chicken	Shanghai	121.47	31.23	2	E	
1685	4FUS017N	21	Aeromonas hydrophila	env	chicken	Guangzhou	113.28	23.125	2	C	
1686	6IP09G61	21	Acinetobacter baumannii	sputum	chicken	Beijing	116.41	39.90	2	C	blabla
1687	9ZUMZDHP	21	Aeromonas hydrophila	sewage	chicken	Wuhan	114.30	30.58	2	D	
1688	F0HH8XWN	21	Shigella flexneri	sewage	chicken	Guangzhou	113.28	23.125	0	D	
1689	9BBL6FIE	21	Salmonella enterica	sewage	chicken	Xian	108.95	34.26	0	D	blabla
1690	HV35F76N	21	Shigella flexneri	faeces	chicken	Shanghai	121.47	31.23	2	F	
1691	2KNPOPS7	21	Aeromonas hydrophila	env	chicken	Wuhan	114.30	30.58	2	C	
1692	Q0493HCS	21	Aeromonas caviae	sewage	duck	Shanghai	121.47	31.23	3	D	
1693	ZFLCHA6Y	21	Salmonella enterica	blood	env	Beijing	116.41	39.90	0	A	
1694	3Z8B2VYH	21	Acinetobacter baumannii	blood	pig	Guangzhou	113.28	23.125	2	A	
1695	O5TG6JS6	21	Aeromonas veronii	env	chicken	Shanghai	121.47	31.23	0	B	
1696	VQ41L5QP	21	Aeromonas caviae	env	chicken	Xian	108.95	34.26	2	D	
1697	TA30L59J	21	Klebsiella pneumoniae	env	human	Guangzhou	113.28	23.125	2	D	
1698	50I5OXIU	21	Salmonella enterica	blood	pig	Shanghai	121.47	31.23	2	B	
1699	04XUGX07	21	Aeromonas enteropelogenes	env	pig	Beijing	116.41	39.90	2	E	
1700	JI036PM0	21	Aeromonas enteropelogenes	sputum	human	Shanghai	121.47	31.23	0	C	
1701	02YH7ST6	22	Acinetobacter baumannii	env	pig	Shanghai	121.47	31.23	0	C	
1702	X1AU63F0	22	Shigella flexneri	sewage	env	Guangzhou	113.28	23.125	2	E	
1703	S4YRYPCG	22	Klebsiella pneumoniae	sputum	human	Shanghai	121.47	31.23	2	F	
1704	4KWSOIMD	22	Escherichia coli	blood	human	Changsha	112.47	31.23	2	F	
1705	3G5VHQMN	22	Aeromonas caviae	faeces	env	Xian	108.95	34.26	2	D	
1706	4IR4JX9W	22	Klebsiella pneumoniae	env	human	Xian	108.95	34.26	2	E	
1707	UN1LEG1F	22	Klebsiella pneumoniae	env	duck	Guangzhou	113.28	23.125	0	F	
1708	7CV0UDQT	22	Salmonella enterica	sputum	chicken	Beijing	116.41	39.90	0	D	
1709	YTG6C4PG	22	Enterobacter cloacae	sputum	env	Beijing	116.41	39.90	0	D	
